text,lang,published,entities
"""Deschid, și mă îngrozesc de ceea ce citesc. Bine, editorialul nu e scris de ea, că ea e prea idioată, trebuie că a fost scris de păpușarii din spatele ei, dar e relevant pentru ceea ce e dispusă duduia să își asume că va face dacă zeii NATO vor fi binevoitori cu ea. Pe scurt, în cazul unui război, asta ne-ar vinde pe toți la metru, la kil și la bucată și ar da-o și pe fi-sa la Stambul în gazdă (ca să mă exprim elegant; pe X, unde e alt public, m-am exprimat mult mai neaoș!) doar, doar, s-o vedea scroafa împărat!La 4 ani de la circul pandemic USR a rămas aceeași pepinieră de teroriști publici, indivizi cu retard în stare avansată dispuși să aplice ad-litteram orice cretinătate doar fiindcă e ițită din gura spurcată a vreunui bou cu buletin de Bruxelles sau Washington. Nu uitați cine v-a fugărit cu acul în 2021, nu uitați cine propunea să fiți concediați de la job și să muriți de foame dacă nu dovediți că v-ați supus orbește ""științei"": USR-ul! Lasconi era deja membru de vază al USR, primar lăudat (ca pomul din proverb), dar n-am auzit-o niciodată cerându-și scuze pentru ceea ce a făcut USR-ul românilor în pandemie, când partidul ăsta dizgrațios era pe cai mari, îmburicat la guvernare.""
https://gandeste.org/analize-si-opinii/lucian-sarbu-deschid-si-ma-ingrozesc-de-ceea-ce-citesc/133733/",ro,20-11-2024,"['Bruxelles', 'Washington', 'Lasconi']"
https://shorturl.at/rVT1m,ro,20-11-2024,[]
❗Combinatorul Ponta are apartament la Istanbul. A încasat parandărătul,ro,20-11-2024,"['Ponta', 'Istanbul']"
"Stres, flatulențe și scaune moi, în cuantum de 500.000 euro. Daune estimate pentru o trădare suferită de un fost prefect 👇 Vezi primul comentariu",ro,20-11-2024,['trădare']
"Dacă dintr-un lucru rău primești un câștig, socotește că acest beneficiu este un zălog al nenorocirii
Citiți mai multe la primul comentariu! 👇",ro,20-11-2024,[]
"Antihrist este numit cel care nu va primi şi nici nu va mărturisi dumnezeirea lui Hristos
Citiți mai multe la primul comentariu! 👇 
#Biserică #BisericăMondială #Budişti #ConsiliulMondialalBisericilor #Creştini #Ecumenismul #Francmasoneriei #Hinduşi #MişcareaEcumenică #Musulmani #Protestanţi #SfinţiiPărinţi #TemplulÎnţelegerii",ro,20-11-2024,"['Antihrist', 'Budişti', 'Creştini', 'Hinduşi', 'MişcareaEcumenică', 'Musulmani', 'Protestanţi', 'SfinţiiPărinţi']"
"Adrian Zuckerman: Revoluția de acum 35 de ani nu a fost încheiată.
Socialismul și interferențele externe din partea unor țări autoritare și comuniste precum Rusia și China au împiedicat România să își atingă întregul potențial.

Deși România este una dintre cele mai bogate țări din Europa în ceea ce privește resursele naturale și oamenii calificați și educați, are unul dintre cele mai scăzute standarde de viață din Europa, inflație în creștere, datorie națională în continuă creștere și deficite bugetare anuale.

Cel mai important, și destul de trist, românii și-au pierdut speranța! De la începutul anilor 2000, populația României a scăzut de la aproximativ 23 de milioane de persoane la aproximativ 17 milioane de persoane în prezent.

Românii au emigrat pentru a găsi oportunități mai bune pentru ei și copiii lor. Din cei 17 milioane de români rămași în țară, doar aproximativ patru milioane și jumătate până la cinci milioane lucrează în sectorul privat. Un număr aproximativ egal lucrează pentru agenții de stat, municipale și alte agenții guvernamentale și pentru cele aproximativ 1.400 de companii deținute de stat și municipalități.

Restul populației este fie prea tânără, fie prea bătrână sau nu lucrează din alte motive.

Cu excepții minore, care pot fi numărate pe degete, aceste entități aflate în proprietatea guvernului sunt prost gestionate, pierd sute de milioane dacă nu chiar miliarde de euro în fiecare an și sunt o sursă de venit pentru cei cu influență politică, membrii de familie ai celor cu legături politice și prietenii lor.

România are nevoie de o piață liberă reală, impozite mai mici și mai puține reglementări
Contribuabilii din România suportă costul acestor rămășite ale practicilor comuniste eșuate. România are nevoie de o piață liberă reală, de întreprinderi private și de un sistem economic capitalist pentru a prospera și a-și atinge adevăratul potențial economic. Patru milioane și jumătate de oameni nu pot duce povara susținerii unei țări de 17 milioane de oameni.

România nu are un plan economic care să remedieze problemele și deficitele bugetare actuale. Majorarea impozitelor și plafonarea prețurilor de vânzare propuse nu vor produce beneficiile scontate, ci doar vor accelera spirala eșecului economic. Taxele mai mari și plafonarea prețurilor au eșuat în toate țările din lume în care au fost încercate.

România are nevoie de impozite mai mici și mai puține reglementări care sunt o piedică pentru creșterea afacerilor. România trebuie să fie un loc atrăgător pentru investiții și dezvoltarea afacerilor.

România are nevoie de legi și reglementări ale afacerilor logice, de bun simț și transparente, precum și de un sistem judiciar independent în care investitorii să poată avea încredere. Corupția și traficul de influență trebuie să înceteze!

România are nevoie de un lider care să susțină viziunea președintelui ales Trump
Există mulți candidați care concurează pentru a fi următorul președinte al României, acoperind întregul spectru politic de la stânga la dreapta, făcând promisiuni nebunești și nerealiste în speranța de a obține, dacă nu chiar de a cumpăra voturi.

România are nevoie de un lider care să susțină viziunea președintelui ales Trump privind o nouă „epocă de aur” pentru Statele Unite și lumea liberă. România și Statele Unite trebuie să meargă înainte împreună, fără interferențe rusești și chinezești.

Am auzit un singur candidat articulând un plan de redresare viabil pentru România, serios și credibil – Nicolae Ciucă. El a cerut în mod explicit o bună guvernare, taxe mai mici și mai puține reglementări pentru afaceri. De asemenea, el a identificat modelul de succes economic al Coreei de Sud postbelice drept paradigmă pentru dezvoltarea economică a României. https://inliniedreapta.net/traduceri/adrian-zuckerman-numai-cei-curajosi-vor-putea-face-o-romanie-mai-buna/",ro,20-11-2024,"['Revoluția', 'Rusia', 'China', 'România', 'românii', 'României', 'Românii', 'români', 'agenții de stat']"
ULTIMA ORĂ,ro,20-11-2024,[]
Ştiai că există o a doua Românie pe hartă? Secretele regiunii în care locuiesc morlacii 👇 Vezi primul comentariu,ro,20-11-2024,['Românie']
"Gușă: Cine l-a proiectat brusc pe Ilie Bolojan la vârful aranjamentelor politice din campanie și care e jocul său real. De ce să invoci unificarea dreptei atunci când n-ai mijloace s-o impui? Ca să fii un ”Încurcă-lume”!

https://solidnews.ro/gusa-cine-l-a-proiectat-brusc-pe-ilie-bolojan-la-varful-aranjamentelor-politice-din-campanie-si-care-e-jocul-sau-real-de-ce-sa-invoci-unificarea-dreptei-atunci-cand-n-ai-mijloace-s-o-impui-ca-sa-fi/",ro,20-11-2024,"['Ilie Bolojan', 'campanie']"
"Românul inventiv care și-a construit singur, în gospodăria proprie, o centrală eoliană 👇 Vezi primul comentariu",ro,20-11-2024,"['Românul', 'centrală eoliană']"
"Ieri la emisiunea „Scena Politică” de la Ziar Piatra Neamt.

https://youtu.be/4EDVBWTfJr0?si=F3UdqjFy7n7ySpCI",ro,20-11-2024,[]
Regimul Iohannis îngroapă România: drumuri expres la prețuri criminale de 40 de milioane de euro pe kilometru,ro,20-11-2024,['România']
Prima generaţie din România care nu s-a născut săracă şi ce implicaţii aduce acest lucru 👇 Vezi primul comentariu,ro,20-11-2024,['România']
"FATA MORGANA, cuvânt românesc

AR FI BINE SĂ ȘTIM

Sintagma FATA MORGANA, utilizată în mai multe limbi, are sensul de miraj, apariție întâmplătoare a cuiva sau a ceva, iluzie trecătoare, ș. a. m. d.

Cuvântul FATA cu sens de persoană de sex feminin, nemăritată, fecioară, se întâlnește numai în limba rumână și într-o formă destul de apropiată în limba arabă.

Conform izvoarelor scrise în vechime numele Morgana/Morrighana se întâlnea la celți și alte câteva comunități, și însemna „a morții regină“/regina morții (cuvintele regină și rege tot sunt de origine rumânească - n. n.)

Așadar, sintagma FATA MORGANA vine din negura vremurilor, din perioada în care toată populația Europei, Asiei de sud - vest și Africii de nord vorbea o singură limbă - limba rumână.

Vechiul supranume Morgana/Morgan s-a păstrat până astăzi, în mai multe nume de familie, la mai multe neamuri (Morgun - la români, Morgan - la englezi, Morgunov - la slavi, ș.a.m.d.).

Sursa: dr. conf. univ. Andrei Groza
Adaptare si foto: Carmen Pankau",ro,20-11-2024,"['MORGANA', 'Morgana', 'celți', 'Europei', 'Asiei de sud - vest', 'Africii de nord', 'Morgan', 'englezi']"
https://shorturl.at/NmumP,ro,20-11-2024,['NmumP']
